age,attrition,business_travel,department,distance_from_home,education,education_field,employee_id,gender,job_level,job_role,marital_status,monthly_income,num_companies_worked,percent_salary_hike,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating,avg_working_hours
32,No,Travel_Frequently,Research & Development,12,5,Medical,1854,Male,1,Research Scientist,Married,95470,1.0,13,1,10.0,3,10,5,3,2.0,2.0,3.0,2,3,6.819206516643226
38,No,Travel_Rarely,Sales,22,2,Medical,1855,Male,1,Sales Executive,Married,137340,0.0,13,0,3.0,3,2,1,2,2.0,2.0,3.0,4,3,6.937852387511478
42,No,Travel_Rarely,Research & Development,18,1,Technical Degree,1856,Female,2,Research Scientist,Married,199990,2.0,23,1,17.0,6,5,1,3,3.0,4.0,2.0,3,4,9.599522972339427
31,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1857,Female,3,Sales Executive,Married,22790,3.0,12,1,8.0,3,6,0,2,4.0,4.0,3.0,3,3,10.097114734299517
29,Yes,Travel_Rarely,Sales,3,3,Marketing,1858,Male,3,Laboratory Technician,Divorced,59160,6.0,12,0,5.0,2,3,0,2,2.0,3.0,3.0,3,3,9.408224932249322
53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1859,Male,1,Sales Representative,Married,20890,5.0,16,0,28.0,2,2,2,2,1.0,4.0,3.0,2,3,6.412745821042281
35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1860,Male,3,Healthcare Representative,Married,167920,3.0,12,1,16.0,3,13,4,8,4.0,2.0,3.0,4,3,7.119608585858586
37,No,Travel_Frequently,Research & Development,13,4,Life Sciences,1861,Female,3,Human Resources,Married,35640,5.0,11,0,10.0,1,5,0,0,3.0,4.0,3.0,1,3,7.4012350780532605
53,No,Travel_Rarely,Research & Development,1,1,Medical,1862,Male,1,Sales Executive,Single,44250,6.0,22,1,33.0,2,12,3,8,4.0,4.0,3.0,4,4,6.695520977408944
43,No,Travel_Frequently,Research & Development,1,3,Medical,1863,Male,1,Laboratory Technician,Married,52650,4.0,11,1,12.0,4,5,2,2,4.0,4.0,2.0,3,3,7.641500721500722
47,No,Travel_Rarely,Sales,15,4,Marketing,1864,Female,3,Research Director,Married,65530,0.0,15,0,8.0,2,7,7,7,3.0,4.0,3.0,3,3,10.676666666666666
37,No,Non-Travel,Research & Development,1,5,Medical,1865,Female,2,Research Scientist,Single,62610,1.0,12,0,10.0,1,10,0,9,1.0,2.0,3.0,3,3,8.275650860065086
50,No,Non-Travel,Research & Development,17,3,Medical,1866,Female,1,Laboratory Technician,Divorced,42980,1.0,20,1,31.0,6,31,14,7,1.0,1.0,3.0,3,4,6.584802114060964
39,No,Travel_Rarely,Research & Development,1,3,Other,1867,Female,3,Human Resources,Married,68040,8.0,14,1,13.0,3,5,0,4,4.0,4.0,3.0,2,3,6.927850445382091
33,No,Travel_Rarely,Sales,7,3,Life Sciences,1868,Male,2,Manufacturing Director,Divorced,38150,3.0,11,1,7.0,3,4,0,3,4.0,2.0,4.0,3,3,9.426710465652375
32,Yes,Travel_Rarely,Research & Development,9,1,Medical,1869,Female,1,Laboratory Technician,Single,27410,1.0,15,1,1.0,5,1,0,1,1.0,4.0,1.0,2,3,9.99858249880782
29,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1870,Female,4,Healthcare Representative,Divorced,66730,6.0,12,1,8.0,2,4,0,3,1.0,4.0,3.0,4,3,6.395422953818016
44,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1871,Male,2,Manufacturing Director,Married,76390,1.0,14,0,8.0,6,8,7,1,2.0,1.0,3.0,3,3,9.816530172413794
28,No,Travel_Rarely,Sales,24,5,Life Sciences,1872,Female,1,Research Scientist,Single,23280,1.0,11,2,4.0,3,4,0,2,1.0,4.0,3.0,3,3,6.42939393939394
58,Yes,Travel_Frequently,Sales,9,2,Technical Degree,1873,Male,1,Sales Executive,Divorced,21530,9.0,11,0,3.0,3,1,0,0,4.0,4.0,2.0,3,3,10.503385634588563
43,No,Travel_Rarely,Sales,7,4,Marketing,1874,Male,2,Sales Executive,Divorced,48760,4.0,16,2,4.0,4,1,0,0,1.0,2.0,4.0,3,3,6.603793981481482
20,Yes,Travel_Rarely,Research & Development,11,3,Medical,1875,Male,2,Sales Executive,Single,93960,1.0,12,0,2.0,6,2,0,2,3.0,3.0,2.0,1,3,7.130230716253443
21,Yes,Travel_Rarely,Research & Development,1,3,Medical,1876,Male,2,Sales Executive,Single,104000,1.0,13,1,1.0,2,1,0,0,4.0,4.0,2.0,3,3,7.927981562348375
36,No,Travel_Rarely,Research & Development,26,4,Medical,1877,Male,1,Laboratory Technician,Married,84740,0.0,14,0,17.0,3,16,4,11,3.0,4.0,2.0,3,3,10.273963122605364
47,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1878,Male,2,Manufacturing Director,Single,99810,1.0,21,1,3.0,3,3,1,2,4.0,4.0,2.0,3,4,8.480695011337868
22,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1879,Female,1,Laboratory Technician,Married,124900,0.0,13,0,4.0,3,3,0,2,2.0,3.0,4.0,3,3,9.81487680148768
41,Yes,Travel_Rarely,Research & Development,23,3,Life Sciences,1880,Female,2,Sales Executive,Divorced,26570,4.0,11,0,10.0,3,7,1,0,2.0,4.0,2.0,4,3,10.448494277539341
28,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1881,Female,3,Manager,Divorced,135910,5.0,20,1,6.0,2,2,2,2,3.0,3.0,3.0,3,4,7.680597677595628
39,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1882,Female,4,Human Resources,Married,66960,7.0,11,0,8.0,3,2,2,2,4.0,1.0,1.0,3,3,10.69226602120793
27,No,Travel_Rarely,Research & Development,1,3,Medical,1883,Male,1,Research Scientist,Single,20580,1.0,14,1,1.0,5,1,0,0,2.0,3.0,3.0,3,3,7.698942495126706
34,No,Travel_Rarely,Research & Development,12,2,Technical Degree,1884,Male,2,Human Resources,Divorced,88650,1.0,11,1,1.0,0,1,1,0,2.0,2.0,3.0,3,3,7.68913912835249
42,No,Travel_Rarely,Sales,11,1,Technical Degree,1885,Male,2,Human Resources,Single,59400,7.0,16,0,10.0,2,5,0,3,3.0,3.0,3.0,2,3,6.935080409356725
33,No,Travel_Rarely,Sales,2,3,Marketing,1886,Female,1,Sales Executive,Single,59140,3.0,16,1,6.0,4,3,0,2,3.0,1.0,3.0,3,3,10.528982624599909
58,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1887,Male,1,Research Scientist,Divorced,26220,2.0,23,0,24.0,3,6,0,4,3.0,2.0,3.0,3,4,8.276629867046534
31,No,Travel_Rarely,Sales,1,3,Life Sciences,1888,Female,1,Sales Representative,Married,121850,3.0,14,0,13.0,2,7,5,2,2.0,3.0,4.0,3,3,6.118653198653199
35,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1889,Male,3,Healthcare Representative,Married,106090,1.0,22,0,10.0,3,10,0,7,4.0,4.0,1.0,3,4,10.39381549232159
49,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1890,Female,2,Sales Executive,Married,43450,4.0,15,0,29.0,3,26,1,7,1.0,2.0,2.0,2,3,6.988901018922853
48,No,Travel_Rarely,Research & Development,1,4,Medical,1891,Male,1,Research Scientist,Married,21770,4.0,18,0,13.0,4,0,0,0,4.0,3.0,2.0,3,3,6.698589651883643
31,No,Non-Travel,Research & Development,1,2,Technical Degree,1892,Female,2,Sales Executive,Married,27930,1.0,16,0,9.0,4,9,0,0,4.0,3.0,2.0,3,3,7.084774743230625
36,No,Travel_Rarely,Human Resources,2,4,Technical Degree,1893,Male,1,Sales Executive,Single,79180,2.0,12,2,8.0,3,6,0,1,2.0,4.0,3.0,2,3,6.518061415846226
38,No,Travel_Rarely,Sales,6,3,Other,1894,Male,2,Sales Executive,Married,87890,1.0,11,3,15.0,4,15,5,11,4.0,1.0,3.0,3,3,7.100772386310361
32,No,Non-Travel,Sales,18,3,Marketing,1895,Male,1,Laboratory Technician,Married,23890,6.0,12,1,5.0,4,3,0,2,3.0,2.0,3.0,2,3,7.129615029967727
25,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1896,Male,1,Sales Executive,Married,32120,1.0,15,1,1.0,3,1,0,0,3.0,2.0,3.0,2,3,8.87862433862434
40,No,Travel_Rarely,Research & Development,1,4,Medical,1897,Male,2,Research Scientist,Divorced,192320,2.0,14,1,11.0,3,1,0,0,1.0,2.0,2.0,3,3,6.146567632850242
26,No,Travel_Frequently,Sales,11,3,Marketing,1898,Male,2,Healthcare Representative,Single,22670,1.0,19,3,7.0,2,7,0,7,3.0,1.0,3.0,2,3,7.617936170212766
41,No,Travel_Rarely,Research & Development,1,4,Medical,1899,Male,1,Research Scientist,Single,195170,2.0,13,0,20.0,5,18,2,17,4.0,1.0,3.0,3,3,10.680597461685824
36,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1900,Female,2,Healthcare Representative,Single,24360,4.0,13,0,16.0,3,11,3,9,3.0,3.0,3.0,1,3,7.10312833575934
19,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1901,Male,2,Research Scientist,Single,160640,1.0,15,1,1.0,3,1,0,0,4.0,2.0,4.0,3,3,10.603697033898305
20,Yes,Travel_Rarely,Research & Development,29,3,Life Sciences,1902,Female,3,Laboratory Technician,Single,27070,1.0,11,0,1.0,2,1,0,0,1.0,1.0,3.0,3,3,6.124794945159752
31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1903,Male,4,Research Director,Married,190680,0.0,12,0,10.0,1,9,8,5,4.0,4.0,1.0,3,3,8.312946343779677
40,No,Travel_Frequently,Sales,1,3,Marketing,1904,Male,1,Research Scientist,Divorced,39310,8.0,19,0,3.0,2,1,0,0,4.0,2.0,3.0,2,3,8.087346986817325
32,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1905,Male,4,Laboratory Technician,Married,37300,1.0,25,1,8.0,4,8,6,3,3.0,1.0,4.0,3,4,7.88483543417367
36,Yes,Travel_Rarely,Research & Development,10,3,Medical,1906,Male,3,Sales Executive,Married,22320,1.0,12,1,16.0,2,16,3,7,3.0,4.0,3.0,3,3,9.798302083333335
33,No,Travel_Rarely,Research & Development,1,4,Medical,1907,Female,4,Manufacturing Director,Single,44650,0.0,13,0,6.0,3,5,1,4,2.0,4.0,3.0,3,3,6.025150462962963
37,Yes,Travel_Rarely,Sales,10,4,Marketing,1908,Female,3,Human Resources,Married,30720,5.0,14,0,17.0,3,14,11,7,1.0,3.0,1.0,2,3,6.278001713166911
45,No,Non-Travel,Research & Development,8,1,Life Sciences,1909,Male,2,Sales Executive,Married,33190,1.0,12,1,9.0,3,9,0,8,3.0,2.0,2.0,3,3,6.265175925925926
29,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1910,Male,1,Sales Representative,Married,192020,1.0,12,0,3.0,5,3,0,2,3.0,3.0,3.0,3,3,7.607713414634146
35,No,Travel_Rarely,Human Resources,1,3,Human Resources,1911,Male,3,Laboratory Technician,Married,136750,1.0,15,3,5.0,5,5,1,0,3.0,3.0,3.0,2,3,6.359511784511785
52,No,Travel_Rarely,Research & Development,5,4,Other,1912,Male,1,Laboratory Technician,Married,29110,2.0,17,2,26.0,3,9,7,8,4.0,4.0,3.0,3,3,7.022838114754098
58,Yes,Travel_Rarely,Sales,9,2,Medical,1913,Female,4,Sales Executive,Single,59570,4.0,14,1,7.0,2,1,0,0,4.0,3.0,3.0,1,3,7.52389231824417
53,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1914,Male,1,Manager,Divorced,39200,6.0,16,1,22.0,3,17,15,2,3.0,3.0,4.0,3,3,6.507214944201844
30,No,Travel_Rarely,Sales,3,4,Marketing,1915,Male,1,Sales Executive,Divorced,64340,5.0,14,1,10.0,3,8,7,7,3.0,3.0,4.0,2,3,8.010463728191
38,No,Non-Travel,Sales,4,3,Life Sciences,1916,Male,2,Research Director,Single,100480,1.0,23,1,6.0,2,5,1,3,3.0,4.0,3.0,3,4,8.10753457814661
35,No,Travel_Rarely,Sales,1,2,Life Sciences,1917,Female,2,Healthcare Representative,Divorced,109380,6.0,14,2,12.0,2,10,0,8,4.0,4.0,3.0,1,3,7.2910107684777286
39,No,Travel_Rarely,Sales,1,1,Marketing,1918,Male,2,Research Scientist,Single,23400,0.0,11,1,9.0,2,8,0,7,1.0,3.0,3.0,2,3,6.524470560303894
40,Yes,Non-Travel,Research & Development,2,4,Life Sciences,1919,Male,1,Human Resources,Single,65450,4.0,15,0,22.0,2,1,0,0,2.0,2.0,2.0,3,3,9.496721981721983
47,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1920,Male,3,Sales Executive,Divorced,69310,1.0,11,0,20.0,3,19,2,7,3.0,3.0,4.0,3,3,10.112135053463506
36,No,Non-Travel,Sales,28,1,Life Sciences,1921,Male,2,Research Scientist,Divorced,48980,4.0,13,1,12.0,3,7,0,7,1.0,4.0,3.0,3,3,6.763366620752985
31,Yes,Non-Travel,Research & Development,28,4,Medical,1922,Male,2,Research Scientist,Single,25930,0.0,21,0,4.0,2,3,1,2,3.0,1.0,3.0,3,4,8.197051553672317
33,No,Non-Travel,Sales,15,3,Other,1923,Male,4,Research Director,Single,194360,1.0,19,2,10.0,4,10,6,0,4.0,3.0,3.0,3,3,7.91394995210728
29,Yes,Travel_Rarely,Human Resources,3,5,Life Sciences,1924,Male,1,Sales Executive,Single,27230,6.0,11,1,3.0,2,0,0,0,4.0,1.0,3.0,2,3,10.298806458897923
33,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1925,Male,2,Laboratory Technician,Single,34790,3.0,12,0,5.0,3,3,0,2,2.0,4.0,3.0,3,3,7.516345598845599
45,No,Travel_Rarely,Research & Development,26,1,Medical,1926,Female,3,Healthcare Representative,Divorced,27940,3.0,19,1,8.0,2,5,0,2,4.0,4.0,3.0,3,3,6.998797112090063
50,No,Travel_Rarely,Sales,10,1,Life Sciences,1927,Female,1,Manufacturing Director,Divorced,52490,9.0,21,2,32.0,2,5,1,3,4.0,4.0,2.0,2,4,7.395396486229819
33,No,Travel_Frequently,Sales,1,3,Marketing,1928,Male,2,Human Resources,Married,21760,1.0,14,1,6.0,2,6,1,2,3.0,2.0,3.0,2,3,8.975154958677686
41,No,Travel_Frequently,Sales,11,3,Other,1929,Male,1,Laboratory Technician,Divorced,168720,2.0,15,1,21.0,2,18,0,11,1.0,3.0,4.0,3,3,7.89010795730228
27,No,Travel_Rarely,Research & Development,20,4,Other,1930,Male,2,Manufacturing Director,Married,34850,9.0,17,2,4.0,2,2,2,2,3.0,2.0,3.0,3,3,7.092681010928962
45,No,Non-Travel,Sales,2,3,Medical,1931,Female,1,Sales Executive,Married,66440,1.0,12,0,9.0,3,9,0,8,4.0,1.0,3.0,4,3,8.691242030965393
47,No,Travel_Rarely,Sales,18,4,Medical,1932,Female,2,Research Scientist,Single,55820,1.0,16,0,9.0,3,9,0,7,4.0,4.0,3.0,3,3,8.015667824074074
30,Yes,Travel_Rarely,Sales,2,3,Life Sciences,1933,Male,2,Healthcare Representative,Married,40000,4.0,12,0,7.0,5,5,0,1,1.0,3.0,3.0,2,3,10.489197796934866
50,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1934,Female,2,Sales Executive,Married,134960,3.0,18,1,22.0,3,12,1,5,4.0,3.0,3.0,3,3,9.492560835629018
38,No,Travel_Frequently,Research & Development,13,3,Technical Degree,1935,Male,1,Manufacturing Director,Married,32100,0.0,17,2,3.0,5,2,0,2,3.0,3.0,2.0,2,3,7.6981253006253
46,No,Travel_Rarely,Research & Development,28,3,Medical,1936,Female,3,Human Resources,Divorced,190450,6.0,11,3,13.0,2,8,0,7,4.0,3.0,3.0,3,3,6.909803051001822
24,No,Travel_Rarely,Sales,28,3,Life Sciences,1937,Female,1,Healthcare Representative,Divorced,118490,1.0,16,1,5.0,3,4,3,2,4.0,3.0,3.0,3,3,6.552236286919832
35,Yes,Travel_Rarely,Sales,24,3,Medical,1938,Male,3,Healthcare Representative,Divorced,20700,1.0,13,3,5.0,1,4,0,2,3.0,2.0,1.0,2,3,9.331365176151762
31,No,Travel_Frequently,Research & Development,5,2,Technical Degree,1939,Male,2,Sales Executive,Married,65020,1.0,12,0,4.0,3,4,0,3,3.0,1.0,3.0,3,3,6.272699249882794
18,No,Non-Travel,Sales,5,4,Other,1940,Male,2,Manager,Single,32300,1.0,12,1,0.0,3,0,0,0,2.0,4.0,3.0,3,3,6.321853070175439
54,No,Travel_Rarely,Sales,23,3,Medical,1941,Female,1,Laboratory Technician,Married,136030,8.0,13,1,22.0,2,10,0,8,3.0,3.0,3.0,3,3,6.600274276377217
35,No,Travel_Rarely,Research & Development,6,4,Medical,1942,Female,1,Manufacturing Director,Divorced,119960,1.0,19,2,16.0,3,16,10,1,3.0,3.0,2.0,3,3,9.598844907407408
30,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1943,Female,5,Healthcare Representative,Married,56050,0.0,12,1,9.0,0,8,1,7,2.0,1.0,2.0,2,3,10.098746584699454
20,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1944,Female,2,Research Scientist,Single,63970,1.0,17,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,8.31152717127608
30,Yes,Travel_Frequently,Research & Development,8,4,Medical,1945,Male,1,Sales Executive,Single,191440,0.0,11,0,4.0,3,3,1,2,2.0,2.0,3.0,3,3,7.59495867768595
26,No,Travel_Rarely,Sales,1,3,Marketing,1946,Female,2,Research Scientist,Married,175840,1.0,20,0,8.0,2,8,1,3,4.0,4.0,3.0,3,4,7.939711492608488
22,No,Travel_Rarely,Research & Development,8,3,Other,1947,Male,2,Sales Representative,Married,49070,1.0,21,1,4.0,2,4,1,1,2.0,1.0,2.0,3,4,7.302466475095786
48,No,Travel_Rarely,Human Resources,2,4,Medical,1948,Male,2,Sales Executive,Single,45540,2.0,11,2,19.0,3,2,2,2,1.0,3.0,3.0,3,3,8.018559101654846
48,No,Travel_Rarely,Sales,3,3,Medical,1949,Male,1,Research Director,Single,54150,7.0,11,1,27.0,1,15,4,8,3.0,3.0,3.0,3,3,6.501231884057971
41,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1950,Male,2,Research Scientist,Single,47410,6.0,16,0,8.0,3,2,2,1,4.0,3.0,3.0,3,3,6.912519353369763
39,No,Travel_Rarely,Sales,2,3,Life Sciences,1951,Male,3,Human Resources,Married,21150,1.0,18,0,21.0,3,21,11,8,4.0,4.0,3.0,4,3,7.095823129251701
27,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1952,Male,2,Human Resources,Married,31610,0.0,13,2,4.0,0,3,2,2,1.0,4.0,3.0,3,3,7.298778935185185
35,No,Travel_Rarely,Sales,24,3,Medical,1953,Male,5,Sales Executive,Divorced,57450,1.0,17,3,3.0,4,3,1,2,2.0,4.0,2.0,3,3,6.932994754411063
42,No,Travel_Rarely,Research & Development,23,4,Other,1954,Male,1,Research Scientist,Married,23730,6.0,14,1,21.0,3,1,0,0,4.0,3.0,3.0,4,3,8.008321411540296
50,No,Travel_Rarely,Sales,27,3,Medical,1955,Male,2,Sales Executive,Married,33100,4.0,22,1,8.0,3,1,0,0,1.0,4.0,3.0,4,4,6.182229468599034
59,No,Travel_Rarely,Research & Development,16,4,Medical,1956,Female,5,Laboratory Technician,Single,186650,3.0,12,0,30.0,3,5,4,3,3.0,4.0,3.0,2,3,10.114922586520947
37,Yes,Travel_Rarely,Sales,15,3,Marketing,1957,Male,2,Laboratory Technician,Married,44850,5.0,11,1,15.0,2,1,0,0,1.0,2.0,1.0,4,3,6.593880820654679
55,No,Travel_Frequently,Research & Development,26,2,Life Sciences,1958,Female,2,Sales Executive,Married,27890,3.0,13,1,17.0,2,8,6,7,3.0,2.0,3.0,2,3,8.587631458619112
41,No,Non-Travel,Research & Development,19,1,Life Sciences,1959,Male,2,Research Scientist,Divorced,58280,1.0,13,0,21.0,0,21,5,10,2.0,3.0,3.0,3,3,6.287888176638177
38,No,Travel_Rarely,Research & Development,24,2,Other,1960,Female,1,Laboratory Technician,Single,23260,8.0,14,0,19.0,3,1,0,0,2.0,4.0,3.0,4,3,8.395889577594122
26,Yes,Non-Travel,Research & Development,21,1,Life Sciences,1961,Female,1,Manufacturing Director,Single,135250,8.0,17,1,7.0,4,2,2,2,2.0,1.0,3.0,2,3,7.712278254649499
52,Yes,Travel_Rarely,Research & Development,5,4,Medical,1962,Female,4,Human Resources,Married,14200,1.0,13,1,33.0,2,32,6,9,1.0,4.0,3.0,4,3,6.017824074074074
44,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1963,Female,1,Healthcare Representative,Married,80200,3.0,11,1,23.0,2,12,11,11,4.0,4.0,3.0,3,3,10.903643162393163
50,No,Non-Travel,Human Resources,2,2,Life Sciences,1964,Male,1,Laboratory Technician,Married,36880,0.0,11,0,19.0,3,18,0,13,4.0,3.0,3.0,2,3,6.506327025715672
36,Yes,Travel_Rarely,Sales,2,4,Technical Degree,1965,Male,4,Sales Executive,Single,54820,1.0,18,0,18.0,3,17,15,14,3.0,1.0,3.0,3,3,7.778434449093445
39,No,Travel_Frequently,Sales,11,3,Marketing,1966,Male,1,Sales Executive,Single,160150,1.0,11,0,21.0,3,21,2,8,4.0,1.0,3.0,4,3,10.819688697318007
33,No,Non-Travel,Sales,9,2,Technical Degree,1967,Male,5,Sales Representative,Single,12000,0.0,11,1,3.0,3,2,2,2,2.0,4.0,2.0,3,3,7.579043209876543
45,No,Travel_Rarely,Research & Development,7,2,Other,1968,Male,1,Human Resources,Married,56610,3.0,12,0,26.0,2,9,1,1,4.0,4.0,4.0,2,3,7.403393108298172
32,No,Non-Travel,Research & Development,15,3,Medical,1969,Male,2,Manager,Single,69290,9.0,20,0,10.0,6,8,7,7,4.0,3.0,3.0,1,4,7.2294230769230765
34,No,Travel_Rarely,Sales,6,4,Marketing,1970,Male,2,Research Director,Divorced,96130,0.0,12,1,16.0,5,15,0,9,2.0,4.0,2.0,2,3,7.093754172627563
59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1971,Male,2,Research Scientist,Married,56740,3.0,12,0,14.0,6,6,0,4,2.0,4.0,1.0,3,3,8.101909007773205
45,No,Travel_Rarely,Research & Development,16,1,Medical,1972,Male,2,Sales Executive,Single,54840,1.0,20,3,6.0,6,6,0,4,2.0,2.0,3.0,3,4,6.705666438042981
53,No,Travel_Frequently,Sales,8,2,Medical,1973,Male,2,Research Scientist,Married,120610,2.0,20,1,30.0,2,15,6,12,3.0,2.0,3.0,4,4,7.802464975845411
36,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1974,Female,1,Research Scientist,Divorced,56600,7.0,12,0,9.0,3,1,0,0,1.0,3.0,2.0,3,3,6.082717127607957
26,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1975,Male,2,Research Scientist,Married,48210,6.0,14,2,6.0,2,3,1,2,1.0,1.0,3.0,3,3,8.196520890725436
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1976,Male,1,Sales Representative,Married,64100,1.0,13,1,1.0,5,1,0,0,3.0,3.0,3.0,2,3,9.19380871725384
28,No,Travel_Rarely,Research & Development,10,3,Other,1977,Male,2,Sales Representative,Married,52100,1.0,15,0,1.0,1,1,0,0,4.0,2.0,3.0,4,3,7.8358046372819095
38,No,Travel_Frequently,Sales,9,4,Medical,1978,Male,2,Research Scientist,Married,26950,3.0,14,1,8.0,4,2,2,2,3.0,3.0,3.0,1,3,7.57216550925926
50,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1979,Male,1,Sales Executive,Married,118780,2.0,13,1,29.0,2,8,7,7,2.0,3.0,2.0,3,3,9.595780261969287
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1980,Male,1,Laboratory Technician,Single,170680,3.0,23,0,8.0,6,4,0,1,4.0,2.0,2.0,3,4,7.308251207729469
40,No,Travel_Rarely,Human Resources,2,3,Medical,1981,Male,5,Sales Executive,Married,24550,1.0,15,1,8.0,2,7,7,5,3.0,1.0,2.0,3,3,6.0773942969518195
26,No,Travel_Frequently,Research & Development,3,3,Medical,1982,Male,2,Laboratory Technician,Divorced,139640,1.0,11,2,5.0,1,5,1,3,1.0,3.0,3.0,2,3,7.70509728082513
46,No,Travel_Rarely,Research & Development,2,1,Medical,1983,Female,3,Research Scientist,Divorced,49410,9.0,13,2,23.0,2,2,2,2,4.0,4.0,3.0,2,3,7.416584490740741
54,No,Travel_Rarely,Research & Development,5,3,Medical,1984,Female,2,Manufacturing Director,Married,24780,6.0,11,0,13.0,0,9,7,0,3.0,3.0,3.0,3,3,7.663896166909267
56,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1985,Female,2,Manufacturing Director,Married,52280,2.0,11,0,18.0,4,5,0,3,1.0,3.0,3.0,3,3,6.907202297233942
36,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1986,Female,2,Human Resources,Single,44780,0.0,18,1,15.0,3,14,7,8,4.0,4.0,2.0,3,3,6.615435145445875
55,No,Non-Travel,Research & Development,2,3,Medical,1987,Female,2,Manager,Single,75470,7.0,16,0,31.0,2,9,6,2,3.0,1.0,4.0,2,3,6.079126492194674
43,No,Travel_Rarely,Sales,25,2,Life Sciences,1988,Male,3,Research Scientist,Divorced,50550,5.0,22,0,18.0,2,1,0,0,3.0,4.0,3.0,2,4,7.917314030131827
20,Yes,Travel_Frequently,Sales,8,3,Marketing,1989,Male,3,Sales Executive,Single,34640,1.0,20,0,2.0,3,2,0,2,4.0,4.0,3.0,2,4,9.131183523266856
21,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1990,Male,1,Manager,Single,57750,1.0,18,0,1.0,2,1,1,0,3.0,1.0,2.0,3,3,6.645199093943729
46,No,Travel_Rarely,Sales,12,3,Marketing,1991,Female,3,Healthcare Representative,Divorced,89430,8.0,12,1,19.0,6,16,1,7,4.0,1.0,3.0,3,3,10.97084705075446
51,Yes,Travel_Rarely,Sales,23,3,Medical,1992,Female,2,Research Scientist,Married,192720,9.0,20,0,18.0,2,10,2,7,1.0,3.0,4.0,3,4,8.685112064854554
28,Yes,Non-Travel,Research & Development,19,4,Life Sciences,1993,Female,4,Laboratory Technician,Single,52380,1.0,17,1,10.0,4,10,1,9,2.0,1.0,2.0,2,3,7.391012396694215
26,No,Travel_Rarely,Research & Development,5,4,Medical,1994,Female,2,Sales Executive,Married,46820,1.0,11,1,6.0,3,5,1,3,1.0,1.0,3.0,1,3,7.490146923783287
30,No,Travel_Rarely,Research & Development,8,3,Medical,1995,Female,1,Sales Executive,Married,183000,0.0,14,0,7.0,6,6,0,2,3.0,1.0,2.0,3,3,6.240185185185185
41,No,Travel_Rarely,Sales,1,4,Life Sciences,1996,Female,1,Research Director,Married,52570,1.0,14,0,10.0,2,10,0,8,2.0,3.0,3.0,4,3,7.893505668934241
38,No,Travel_Rarely,Research & Development,5,3,Technical Degree,1997,Male,1,Sales Executive,Married,63490,2.0,11,0,20.0,3,19,1,9,3.0,3.0,2.0,3,3,7.289444444444445
